deal_id,issue_date,issuer_name,issue_type,transaction_status,nation,filing_date,offer_price,stock_1d,stock_1w,stock_1m,ipo_proceeds,market_value_before,market_value_after,exchange,security_type,technique,spread,sub_region,region,economic_sector,business_sector,bookrunner,target_market
1.54E+11,10/15/2020,TURMERIC ACQUISITION CORP,IPO,Live,United States,10/15/2020,10,10.06,10.09,10.1,97.75,24.44,110.15,Nasdaq,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,Credit Suisse Securities (USA) LLC|JMP Securities LLC,United States Of America (North America)
1.54E+11,10/15/2020,Kiromic Biopharma Inc,IPO,Live,United States,10/6/2020,12,11.29,10.96,9.93,15,120.07,135.07,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7.5,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,ThinkEquity Partners|Paulson Investment Co,United States Of America (North America)
1.54E+11,10/15/2020,Tarsus Pharmaceuticals Inc,IPO,Live,United States,10/9/2020,16,22,23.5,24.5,101.2,220.14,321.34,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,BofA Securities Inc|Jefferies LLC|Raymond James & Associates Inc|LifeSci Capital LLC|Ladenburg Thalmann & Co,United States Of America (North America)
1.54E+11,10/15/2020,Motion Acquisition Corp,IPO,Live,United States,10/14/2020,10,9.86,9.9,9.9,115,37.38,152.38,Nasdaq,Units,Firm Commitment|Negotiated Sale,5.5,North America,Americas,Financials,Investment Holding Companies,Barclays Capital Inc,United States Of America (North America)
1.54E+11,10/15/2020,Eargo Inc,IPO,Live,United States,10/15/2020,18,35.07,38.25,34.4,162.53,1537.76,1700.29,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7,North America,Americas,Healthcare,Healthcare Services & Equipment,JP Morgan Securities LLC|BofA Securities Inc|Wells Fargo Securities LLC|William Blair & Co,United States Of America (North America)
1.54E+11,10/15/2020,Spartacus Acquisition Corp,IPO,Live,United States,10/14/2020,10,9.95,9.95,10,200,71.88,271.88,Nasdaq,Units,Firm Commitment|Negotiated Sale,5.5,North America,Americas,Financials,Investment Holding Companies,B Riley Securities Inc,United States Of America (North America)
1.54E+11,10/14/2020,Array Technologies Inc,IPO,Live,United States,10/13/2020,22,38.95,43.94,37.63,1201.75,2639.88,3005.63,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,5.5,North America,Americas,Energy,Renewable Energy,Goldman Sachs & Co|JP Morgan Securities LLC|Guggenheim Securities LLC|Morgan Stanley & Co LLC|Credit Suisse Securities (USA) LLC|Barclays Capital Inc|UBS Securities LLC|Cowen & Co|Oppenheimer & Co Inc|MUFG Securities Americas Inc|Nomura Securities International Inc,United States Of America (North America)
1.54E+11,10/13/2020,Codiak Biosciences Inc,IPO,Live,United States,10/13/2020,15,12.09,9.75,8.84,82.5,196.41,278.91,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,"Goldman Sachs & Co|Evercore Group|William Blair & Co|Wedbush Securities, Inc.",United States Of America (North America)
1.54E+11,10/13/2020,501 Acquisition Corp,IPO,Live,United States,10/13/2020,10,10,10.1,10.08,82.56,23,103.6,Nasdaq,Class A Common Shares,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,BofA Securities Inc,United States Of America (North America)
1.54E+11,10/8/2020,Landcadia Holdings III Inc,IPO,Live,United States,9/23/2020,10,9.99968503,10.07629283,10.07671279,575,143.75,625,Nasdaq,Units,Firm Commitment|Negotiated Sale,5.5,North America,Americas,Financials,Investment Holding Companies,Jefferies LLC,United States Of America (North America)
1.54E+11,10/8/2020,Social Capital Hedosophia Holdings Corp VI,IPO,Live,United States,9/18/2020,10,10.3,10.47,10.2,1150,287.5,1437.5,New York Stock Exchange,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,Credit Suisse Securities (USA) LLC,United States Of America (North America)
1.54E+11,10/8/2020,Social Capital Hedosophia Holdings Corp IV,IPO,Live,United States,9/18/2020,10,11.19,11.44,11.05,460,115,575,New York Stock Exchange,Units,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,Credit Suisse Securities (USA) LLC,United States Of America (North America)
1.54E+11,10/8/2020,Spruce Biosciences Inc,IPO,Live,United States,10/5/2020,15,17.25,15.38,18,103.5,243.95,347.45,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Cowen & Co|SVB Leerink LLC|Credit Suisse Securities (USA) LLC|RBC Capital Markets LLC,United States Of America (North America)
1.54E+11,10/8/2020,Shattuck Labs Inc,IPO,Live,United States,10/5/2020,17,19,20,26.81,232.3,475.31,707.61,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Citigroup Global Markets Inc|Cowen & Co|Evercore Group|Needham & Co LLC,United States Of America (North America)
1.54E+11,10/8/2020,Kronos Bio Inc,IPO,Live,United States,10/8/2020,19,29,32.06,30.4,287.5,779.75,1067.25,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Goldman Sachs & Co|Jefferies LLC|Cowen & Co|Piper Sandler & Co,United States Of America (North America)
1.54E+11,10/8/2020,Social Capital Hedosophia Holdings Corp V,IPO,Live,United States,9/18/2020,10,10.6,10.66,10.38,805,186.88,991.88,New York Stock Exchange,Units,Negotiated Sale|Firm Commitment,5.5,North America,Americas,Financials,Investment Holding Companies,Credit Suisse Securities (USA) LLC,United States Of America (North America)
1.54E+11,10/7/2020,Petra Acquisition Inc,IPO,Live,United States,8/26/2020,10,10,9.96,9.91,70,35.94,105.94,Nasdaq,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,LifeSci Capital LLC|Ladenburg Thalmann & Co|Northland Capital Markets|Ingalls & Snyder,United States Of America (North America)
1.54E+11,10/7/2020,Aziyo Biologics Inc,IPO,Live,United States,10/7/2020,17,13.54,11.8,11.6,50,11.02,61.02,Nasdaq,Class A Common Shares,Firm Commitment|Negotiated Sale,7,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Piper Sandler & Co|Cowen & Co|Cantor Fitzgerald & Co|Truist Financial Corp,United States Of America (North America)
1.54E+11,10/6/2020,Presidio Property Trust Inc,IPO,Live,United States,10/6/2020,5,4.75,4.22,3.75,2.5,NA,NA,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,8,North America,Americas,Real Estate,Real Estate,"Not Applicable|R. F. Lafferty & Co., Inc.",United States Of America (North America)
1.54E+11,10/6/2020,Montes Archimedes Acquisition Corp,IPO,Live,United States,9/28/2020,10,9.85,9.88,9.95,410.72,143.75,554.47,Nasdaq,Units,Firm Commitment|Negotiated Sale,5.5,North America,Americas,Financials,Investment Holding Companies,Citigroup Global Markets Inc|Jefferies LLC,United States Of America (North America)
1.54E+11,10/6/2020,TPG Pace Beneficial Finance Corp,IPO,Live,United States,9/4/2020,10,10.01,10.04,10.01,350,100.63,450.63,New York Stock Exchange,Units,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,Deutsche Bank Securities Inc|JP Morgan Securities LLC|Barclays Capital Inc|Northland Securities Inc|Siebert Williams Shank & Co,United States Of America (North America)
1.54E+11,10/6/2020,TPG Pace Tech Opportunities Corp,IPO,Live,United States,10/5/2020,10,10.08,10.06,10.06,450,129.38,579.38,New York Stock Exchange,Units,Firm Commitment|Negotiated Sale,5.5,North America,Americas,Financials,Investment Holding Companies,Deutsche Bank Securities Inc|JP Morgan Securities LLC|Barclays Capital Inc|Northland Securities Inc|Siebert Williams Shank & Co,United States Of America (North America)
1.54E+11,10/6/2020,NextGen Acquisition Corp,IPO,Live,United States,10/6/2020,10,9.89,9.88,9.87,375,100.63,437.5,Nasdaq,Units,Negotiated Sale|Firm Commitment,5.5,North America,Americas,Financials,Investment Holding Companies,Goldman Sachs & Co|Credit Suisse Securities (USA) LLC,United States Of America (North America)
1.54E+11,10/6/2020,Empower Ltd,IPO,Live,United States,10/6/2020,10,10.00094491,10.0776927,10.07699276,250,71.88,312.5,New York Stock Exchange,Units,Firm Commitment|Negotiated Sale,5.5,North America,Americas,Financials,Investment Holding Companies,JP Morgan Securities LLC|Jefferies LLC,United States Of America (North America)
1.54E+11,10/5/2020,Firstmark Horizon Acquisition Corp,IPO,Live,United States,9/18/2020,10,10.24,10.21,10.01,414,86.25,500.25,New York Stock Exchange,Units,Firm Commitment|Negotiated Sale,5.5,North America,Americas,Financials,Investment Holding Companies,Credit Suisse Securities (USA) LLC,United States Of America (North America)
1.54E+11,10/1/2020,Vg Acquisition Corp,IPO,Live,United States,10/1/2020,10,9.96,9.94,9.88,508.55,115,623.55,New York Stock Exchange,Units,Firm Commitment|Negotiated Sale,5.5,North America,Americas,Financials,Investment Holding Companies,Credit Suisse Securities (USA) LLC,United States Of America (North America)
1.54E+11,10/1/2020,Oncorus Inc,IPO,Live,United States,10/1/2020,15,15.68,15.66,16.61,98.37,16.42,114.79,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Jefferies LLC|Evercore Group|Piper Sandler & Co,United States Of America (North America)
1.54E+11,10/1/2020,Academy Sports & Outdoors Inc,IPO,Live,United States,9/23/2020,13,13.15,13.3,14.7,226.62,942.22,1168.84,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,6,North America,Americas,Consumer Cyclicals,Retailers,Credit Suisse Securities (USA) LLC|JP Morgan Securities LLC|KKR Capital Markets LLC|BofA Securities Inc|Evercore Group|Guggenheim Securities LLC|UBS Securities LLC|Wells Fargo Securities LLC|Stephens Inc|Capital One Bank|Loop Capital Markets|CastleOak Securities LP|Blaylock Van LLC|Cabrera Capital Markets Inc|Samuel A. Ramirez & Co.|R Seelaus & Company Inc,United States Of America (North America)
1.54E+11,10/1/2020,C4 Therapeutics Inc,IPO,Live,United States,10/1/2020,19,26.57,22.8,24.75,209.76,606.96,816.72,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Jefferies LLC|Evercore Group|BMO Capital Markets|UBS Securities LLC,United States Of America (North America)
1.54E+11,10/1/2020,Immunome Inc,IPO,Live,United States,10/1/2020,12,12.1,14.1,11.4,44.85,488.35,533.2,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Ladenburg Thalmann & Co|Chardan Capital Markets LLC,United States Of America (North America)
1.54E+11,10/1/2020,Atlantic Avenue Acquisition Corp,IPO,Live,United States,10/1/2020,10,9.87,9.87,9.88,250,71.88,321.88,New York Stock Exchange,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,Cowen & Co|Robert W Baird & Co Inc|Amerivet Securities Inc|Loop Capital Markets|CastleOak Securities LP|Drexel Hamilton LLC|Siebert Williams Shank & Co,United States Of America (North America)
1.54E+11,10/1/2020,Sports Entertainment Acquisition Corp,IPO,Live,United States,10/1/2020,10,9.95,9.95,9.98,450,100.63,550.63,New York Stock Exchange,Units,Firm Commitment|Negotiated Sale,5.5,North America,Americas,Financials,Investment Holding Companies,Goldman Sachs & Co|PJT Partners LP,United States Of America (North America)
1.54E+11,9/30/2020,Pulmonx Corp,IPO,Live,United States,9/30/2020,19,41.9,43.12,43.06,218.5,429.69,648.19,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7,North America,Americas,Healthcare,Healthcare Services & Equipment,BofA Securities Inc|Morgan Stanley & Co LLC|Stifel Nicolaus & Co Inc|Wells Fargo Securities LLC|Canaccord Genuity LLC,United States Of America (North America)
1.54E+11,9/30/2020,Recharge Acquisition Corp,IPO,Live,United States,9/24/2020,10,9.9,9.88,9.87,200.4,57.5,257.9,Nasdaq,Units,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,Raymond James & Associates Inc|Earlybirdcapital Inc,United States Of America (North America)
1.54E+11,9/30/2020,Mission Produce Inc,IPO,Live,United States,9/22/2020,12,12.45,12.23,13.23,110.4,757.21,846.61,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7,North America,Americas,Consumer Non-Cyclicals,Food & Beverages,BofA Securities Inc|JP Morgan Securities LLC|Citigroup Global Markets Inc|Roth Capital Partners Inc|Stephens Inc|DA Davidson & Co Inc,United States Of America (North America)
1.54E+11,9/30/2020,Ig Acquisition Corp,IPO,Live,United States,9/8/2020,10,9.98,9.94,9.9,300,86.25,375,Nasdaq,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,Cantor Fitzgerald & Co|Odeon Capital Group LLC,United States Of America (North America)
1.54E+11,9/30/2020,Altimeter Growth Corp,IPO,Live,United States,9/30/2020,10,12,11.79,11.7,500,125,625,Nasdaq,Units,Firm Commitment|Negotiated Sale,5.5,North America,Americas,Financials,Investment Holding Companies,Citigroup Global Markets Inc|Goldman Sachs & Co|Morgan Stanley & Co LLC,United States Of America (North America)
1.54E+11,9/29/2020,Vesper Healthcare Acquisition Corp,IPO,Live,United States,9/29/2020,10,10.2,10.1,10.01,460,115,575,Nasdaq,Units,Negotiated Sale|Firm Commitment,5.5,North America,Americas,Financials,Investment Holding Companies,Goldman Sachs & Co|JP Morgan Securities LLC,United States Of America (North America)
1.54E+11,9/29/2020,Climate Change Crisis Real Impact I Acquisition Corp,IPO,Live,United States,9/29/2020,10,10.07,10.01,9.99,230,57.5,287.5,New York Stock Exchange,Units,Firm Commitment|Negotiated Sale,5.5,North America,Americas,Financials,Investment Holding Companies,Citigroup Global Markets Inc|BofA Securities Inc|Barclays Capital Inc|Academy Securities Inc|Drexel Hamilton LLC|R Seelaus & Company Inc|Roberts & Ryan Investments|Siebert Williams Shank & Co,United States Of America (North America)
