Deal PermID,Dates: Issue Date,Issuer/Borrower Name Full,"Issue Type
('|')",Transaction Status,Issuer/Borrower Nation,Current Filing Date,Offer Price,"Stock Price 1 Day After Offer
(USD)","Stock Price 1 Week After Offer
(USD)","Stock Price 4 Weeks After Offer
(USD)","Proceeds Amount Incl Overallotment Sold All Markets
(USD, Millions)","Financials: Market Value Before Offer
(USD, Millions)","Financials: Market Value After Offer
(USD, Millions)","Issuer/Borrower Stock Exchange Name
('|')",Security Type,"Offering Technique
('|')",Fees: Gross Spread as Pct of Principal Amount This Market,Domicile Nation Sub Region,Domicile Nation Region,Issuer/Borrower TRBC Economic Sector,Issuer/Borrower TRBC Business Sector,"Book Or Co-Managers
('|')","Target Market
('|')"
154087421145,2022-01-20,Knightswan Acquisition Corp,IPO,Live,United States,2021-12-22,10.00,9.98,9.96,9.99,230.00 ,57.50,287.50,New York Stock Exchange,Units,Negotiated Sale|Firm Commitment,2.00,North America,Americas,Financials,Investment Holding Companies,RBC Capital Markets LLC,United States Of America (North America)
154087264186,2022-01-19,Banyan Acquisition Corp,IPO,Live,United States,2021-12-29,10.00,9.99,9.98,9.98,241.50 ,69.00,310.50,New York Stock Exchange,Units,Firm Commitment|Negotiated Sale,2.00,North America,Americas,Financials,Investment Holding Companies,BTIG LLC|I-Bankers Securities Inc,United States Of America (North America)
154087355510,2022-01-18,AIB Acquisition Corp,IPO,Live,United States,2022-01-05,10.00,9.95,9.93,NA,86.25 ,21.56,107.81,Nasdaq,Units,Firm Commitment|Negotiated Sale,2.00,North America,Americas,Financials,Investment Holding Companies,Maxim Group LLC,United States Of America (North America)
154087382971,2022-01-13,Papaya Growth Opportunity Corp I,IPO,Live,United States,2021-12-16,10.00,10.01,10.02,NA,287.50 ,75.29,362.79,Nasdaq,Units,Negotiated Sale|Firm Commitment,2.00,North America,Americas,Financials,Investment Holding Companies,Cantor Fitzgerald & Co,United States Of America (North America)
154087396974,2022-01-13,Atlantic Coastal Acquisition Corp II,IPO,Live,United States,2021-12-20,10.00,10.01,10.00,9.98,300.00 ,71.88,371.88,Nasdaq,Units,Negotiated Sale|Firm Commitment,2.00,North America,Americas,Financials,Investment Holding Companies,Cantor Fitzgerald & Co|Academy Securities Inc|Siebert Williams Shank & Co,United States Of America (North America)
154087120130,2022-01-12,Andretti Acquisition Corp,IPO,Live,United States,2021-11-23,10.00,10.03,10.00,9.95,230.00 ,71.88,301.88,New York Stock Exchange,Units,Firm Commitment|Negotiated Sale,2.00,North America,Americas,Financials,Investment Holding Companies,RBC Capital Markets LLC,United States Of America (North America)
154087414115,2022-01-12,Tpg Partners LLC,IPO,Live,United States,2022-01-04,29.50,32.79,33.81,31.50,1100.06 ,9054.96,9990.12,Nasdaq,Class A Common Shares,Firm Commitment|Negotiated Sale,5.00,North America,Americas,Financials,Banking & Investment Services,JP Morgan Securities LLC|Goldman Sachs & Co|Morgan Stanley & Co LLC|BofA Securities Inc|Citigroup Global Markets Inc|Deutsche Bank Securities Inc|Evercore Group|UBS Securities LLC|Wells Fargo Securities LLC|BMO Capital Markets|Barclays Capital Inc|Mizuho Securities USA LLC|Keefe Bruyette & Woods Inc|MUFG Securities Americas Inc|SMBC Nikko Securities America Inc|Amerivet Securities Inc|Blaylock Van LLC|CL King & Associates Inc|Drexel Hamilton LLC|R Seelaus & Company Inc|Samuel A. Ramirez & Co.|Siebert Williams Shank & Co,United States Of America (North America)
154087097020,2022-01-11,10X Capital Venture Acquisition Corp III,IPO,Live,United States,2021-12-16,10.00,10.07,10.05,10.02,300.00 ,95.83,395.83,New York Stock Exchange,Units,Negotiated Sale|Firm Commitment,2.00,North America,Americas,Financials,Investment Holding Companies,Cantor Fitzgerald & Co,United States Of America (North America)
154087118505,2022-01-11,Industrial Tech Acquisitions II Inc,IPO,Live,United States,2021-03-22,10.00,10.04,10.01,9.98,172.50 ,43.13,215.63,Nasdaq,Units,Firm Commitment|Negotiated Sale,5.50,North America,Americas,Financials,Investment Holding Companies,Wells Fargo Securities LLC|Maxim Group LLC,United States Of America (North America)
154087319272,2022-01-11,Hillstream BioPharma Inc,IPO,Live,United States,2021-09-27,4.00,2.75,2.57,3.80,17.25 ,25.43,42.68,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,ThinkEquity Partners,United States Of America (North America)
154087344669,2022-01-11,Western Acquisition Ventures Corp,IPO,Live,United States,2021-12-01,10.00,10.03,10.02,NA,115.00 ,28.75,143.75,Nasdaq,Units,Negotiated Sale|Firm Commitment,0.50,North America,Americas,Financials,Investment Holding Companies,Alliance Global Partners|Brookline Capital Markets,United States Of America (North America)
154087418108,2022-01-11,Gores Holdings IX Inc,IPO,Live,United States,2022-01-11,10.00,10.00,10.01,9.90,525.00 ,150.94,675.94,Nasdaq,Units,Negotiated Sale|Firm Commitment,2.00,North America,Americas,Financials,Investment Holding Companies,Deutsche Bank Securities Inc|Goldman Sachs & Co,United States Of America (North America)
154087276578,2022-01-10,Broad Capital Acquisition Corp,IPO,Live,United States,2021-08-19,10.00,10.01,10.01,9.96,101.59 ,28.75,130.34,Nasdaq,Units,Firm Commitment|Negotiated Sale,2.00,North America,Americas,Financials,Investment Holding Companies,Chardan Capital Markets LLC|B Riley Securities Inc,United States Of America (North America)
154087377777,2022-01-06,C5 Acquisition Corp,IPO,Live,United States,2022-01-06,10.00,10.06,10.05,10.18,287.50 ,71.88,359.38,New York Stock Exchange,Units,Negotiated Sale|Firm Commitment,2.00,North America,Americas,Financials,Investment Holding Companies,Cantor Fitzgerald & Co|Moelis & Co,United States Of America (North America)
154087377872,2022-01-06,Vigil Neuroscience Inc,IPO,Live,United States,2022-01-06,14.00,11.41,14.00,13.66,98.00 ,825.57,923.57,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Morgan Stanley & Co LLC|Jefferies LLC|Stifel Nicolaus & Co Inc|Guggenheim Securities LLC,United States Of America (North America)
154087413338,2022-01-06,Amylyx Pharmaceuticals Inc,IPO,Live,United States,2022-01-03,19.00,16.72,20.61,22.52,216.02 ,132.84,348.86,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Goldman Sachs & Co|SVB Leerink LLC|Evercore Group|HC Wainwright & Co Inc,United States Of America (North America)
154087416712,2022-01-06,CinCor Pharma Inc,IPO,Live,United States,2022-01-03,16.00,14.13,16.14,20.36,212.65 ,390.71,603.36,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Morgan Stanley & Co LLC|Jefferies LLC|Evercore Group|Oppenheimer & Co Inc,United States Of America (North America)
154087411592,2022-01-05,Screaming Eagle Acquisition Corp,IPO,Live,United States,2021-12-15,10.00,9.92,9.93,9.95,750.00 ,215.63,965.63,Nasdaq,Units,Firm Commitment|Negotiated Sale,2.00,North America,Americas,Financials,Investment Holding Companies,Goldman Sachs & Co|Citigroup Global Markets Inc,United States Of America (North America)
154087373530,2022-01-04,Cartica Acquisition Corp,IPO,Live,United States,2021-12-20,10.00,10.10,10.11,10.02,230.00 ,57.50,287.50,Nasdaq,Units,Negotiated Sale|Firm Commitment,2.00,North America,Americas,Financials,Investment Holding Companies,JP Morgan Securities LLC,United States Of America (North America)
154087241800,2021-12-29,Sirnaomics Ltd,IPO,Live,United States,2021-12-20,8.45,11.70,10.14,9.36,71.96 ,680.64,752.60,Hong Kong,Ordinary Or Common Shares,Firm Commitment|Offer for Subscription,3.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,China International Capital Corp HK Securities Ltd|Hongkong & Shanghai Banking Corp Ltd|Nomura International (Hong Kong) Ltd|China Merchants Securities (HK) Co Ltd|China PA Securities (Hong Kong) Co Ltd|Valuable Capital Ltd|Alpha Win Capital Ltd,Hong Kong (Asia)|Europe|United States Of America (North America)|Rest Of The World|Asia
154087248079,2021-12-29,Aetherium Acquisition Corp,IPO,Live,United States,2021-12-09,10.00,10.00,10.05,9.96,100.00 ,28.75,129.76,Nasdaq,Units,Negotiated Sale|Firm Commitment,2.00,North America,Americas,Financials,Investment Holding Companies,EF Hutton,United States Of America (North America)
154087396961,2021-12-27,Welsbach Technology Metals Acquisition Corp,IPO,Live,United States,2021-12-02,10.00,10.01,10.00,10.02,77.28 ,21.56,98.84,Nasdaq,Units,Negotiated Sale|Firm Commitment,2.00,North America,Americas,Financials,Investment Holding Companies,Chardan Capital Markets LLC,United States Of America (North America)
154087291781,2021-12-23,Arogo Capital Acquisition Corp,IPO,Live,United States,2021-10-25,10.00,10.01,10.02,10.00,103.50 ,28.75,132.25,Nasdaq,Units,Negotiated Sale|Firm Commitment,2.00,North America,Americas,Financials,Investment Holding Companies,"EF Hutton|US Tiger Securities Inc|Tiger Brokers|Joseph Gunnar & Co., LLC",United States Of America (North America)
154087347391,2021-12-21,Gardiner Healthcare Acquisitions Corp,IPO,Live,United States,2021-10-21,10.00,10.03,10.04,10.09,86.25 ,21.56,107.81,Nasdaq,Units,Firm Commitment|Negotiated Sale,2.50,North America,Americas,Financials,Investment Holding Companies,Chardan Capital Markets LLC,United States Of America (North America)
154087364448,2021-12-21,NEXGEL Inc,IPO,Live,United States,2021-12-10,5.50,NA,NA,NA,14.22 ,16.39,30.60,Nasdaq,Units,Negotiated Sale|Firm Commitment,NA,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Maxim Group LLC,United States Of America (North America)
154087170156,2021-12-20,Larkspur Health Acquisition Corp,IPO,Live,United States,2021-11-05,10.00,9.99,10.00,9.96,75.00 ,21.56,96.56,Nasdaq,Units,Negotiated Sale|Firm Commitment,0.67,North America,Americas,Financials,Investment Holding Companies,Alliance Global Partners|Brookline Capital Markets,United States Of America (North America)
154087183213,2021-12-20,Sagaliam Acquisition Corp,IPO,Live,United States,2021-05-25,10.00,9.99,10.00,10.01,115.00 ,28.75,143.75,Nasdaq,Units,Firm Commitment|Negotiated Sale,2.00,North America,Americas,Financials,Investment Holding Companies,EF Hutton,United States Of America (North America)
154087208609,2021-12-20,Northview Acquisition Corp,IPO,Live,United States,2021-06-16,10.00,10.02,10.02,10.10,189.75 ,47.44,210.38,Nasdaq,Units,Firm Commitment|Negotiated Sale,1.82,North America,Americas,Financials,Investment Holding Companies,I-Bankers Securities Inc|Dawson James Securities|Earlybirdcapital Inc,United States Of America (North America)
154087383302,2021-12-16,Revelstone Capital Acquisition Corp,IPO,Live,United States,2021-11-24,10.00,9.90,NA,9.97,150.00 ,43.13,193.13,Nasdaq,Units,Negotiated Sale|Firm Commitment,2.00,North America,Americas,Financials,Investment Holding Companies,BofA Securities Inc|Roth Capital Partners Inc,United States Of America (North America)
154087085648,2021-12-15,CF Acquisition Corp VII,IPO,Live,United States,2021-11-12,10.00,10.00,10.05,10.01,182.50 ,50.31,232.81,Nasdaq,Units,Negotiated Sale|Firm Commitment,2.00,North America,Americas,Financials,Investment Holding Companies,Cantor Fitzgerald & Co,United States Of America (North America)
154087306745,2021-12-15,Immix Biopharma Inc,IPO,Live,United States,2021-10-28,5.00,4.00,2.95,5.83,21.00 ,16.88,37.88,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7.50,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,ThinkEquity Partners,United States Of America (North America)
154087362064,2021-12-15,Ault Disruptive Technologies Corp,IPO,Live,United States,2021-11-05,10.00,10.01,10.04,10.08,115.00 ,28.75,143.75,American,Units,Negotiated Sale|Firm Commitment,NA,North America,Americas,Financials,Investment Holding Companies,Alliance Global Partners|Brookline Capital Markets,United States Of America (North America)
154087379729,2021-12-15,FTAC Emerald Acquisition Corp,IPO,Live,United States,2021-11-22,10.00,NA,NA,NA,248.69 ,87.63,336.33,Nasdaq,Units,Negotiated Sale|Firm Commitment,2.00,North America,Americas,Financials,Investment Holding Companies,Goldman Sachs & Co,United States Of America (North America)
154087369700,2021-12-14,Eve Mobility Acquisition Corp,IPO,Live,United States,2021-12-08,10.00,10.00,9.98,10.03,253.00 ,76.67,329.67,New York Stock Exchange,Units,Firm Commitment|Negotiated Sale,2.00,North America,Americas,Financials,Investment Holding Companies,Cantor Fitzgerald & Co|Moelis & Co,United States Of America (North America)
154087377987,2021-12-14,Samsara Inc,IPO,Live,United States,2021-12-06,23.00,23.23,27.00,24.75,886.58 ,10703.16,11508.54,New York Stock Exchange,Class A Common Shares,Firm Commitment|Negotiated Sale,4.50,North America,Americas,Technology,Software & IT Services,Morgan Stanley & Co LLC|Goldman Sachs & Co|JP Morgan Securities LLC|Allen & Co Inc|RBC Capital Markets LLC|Wells Fargo Securities LLC|Evercore Group|William Blair & Co|Cowen & Co|Nomura Securities International Inc|WR Securities LLC|Academy Securities Inc|Loop Capital Markets|R Seelaus & Company Inc|Samuel A. Ramirez & Co.|Siebert Williams Shank & Co,United States Of America (North America)
154087383013,2021-12-14,Pearl Holdings Acquisition Corp,IPO,Live,United States,2021-11-23,10.00,9.98,9.98,10.04,175.00 ,50.31,225.31,Nasdaq,Units,Firm Commitment|Negotiated Sale,2.00,North America,Americas,Financials,Investment Holding Companies,Morgan Stanley & Co LLC,United States Of America (North America)
154087384983,2021-12-14,Battery Future Acquisition Corp,IPO,Live,United States,2021-11-24,10.00,10.00,10.01,10.02,345.00 ,55.74,375.00,New York Stock Exchange,Units,Negotiated Sale|Firm Commitment,2.00,North America,Americas,Financials,Investment Holding Companies,Cantor Fitzgerald & Co|Roth Capital Partners Inc,United States Of America (North America)
154087225001,2021-12-13,Alpha Star Acquisition Corp,IPO,Live,United States,2021-12-13,10.00,10.12,10.20,10.21,115.00 ,28.75,128.00,Nasdaq,Units,Firm Commitment|Negotiated Sale,1.50,North America,Americas,Financials,Investment Holding Companies,Ladenburg Thalmann & Co|Brookline Capital Markets,United States Of America (North America)
154087369590,2021-12-13,Fresh Vine Wine Inc,IPO,Live,United States,2021-12-13,10.00,NA,NA,NA,22.00 ,100.00,122.00,American,Common Stock,Negotiated Sale|Firm Commitment,8.00,North America,Americas,Consumer Non-Cyclicals,Food & Drug Retailing,Oak Ridge Financial|Boustead Securities LLC,United States Of America (North America)
154087379684,2021-12-13,Sidus Space Inc,IPO,Live,United States,2021-12-03,5.00,NA,NA,NA,15.00 ,66.00,81.00,Nasdaq,Class A Common Shares,Firm Commitment|Negotiated Sale,6.00,North America,Americas,Technology,Technology Equipment,Boustead Securities LLC,United States Of America (North America)
154087393133,2021-12-13,Public Policy Holding Co LLC,IPO,Live,United States,2021-12-13,1.78,NA,1.90,NA,40.51 ,178.42,193.12,London AIM,Common Stock,Offer for Subscription|Firm Commitment|Offer for Sale,NA,North America,Americas,Financials,Banking & Investment Services,Stifel Nicolaus Europe Ltd,Asia|Rest Of The World|United Kingdom (Europe)|United States Of America (North America)|Europe
154087275946,2021-12-10,BurTech Acquisition Corp,IPO,Live,United States,2021-12-10,10.00,9.98,9.99,10.03,287.50 ,82.50,344.30,Nasdaq,Units,Firm Commitment|Negotiated Sale,NA,North America,Americas,Financials,Investment Holding Companies,"EF Hutton|Tiger Brokers|Drexel Hamilton LLC|US Tiger Securities Inc|Amerivet Securities Inc|Ingalls & Snyder|Joseph Gunnar & Co., LLC",United States Of America (North America)
154087100424,2021-12-09,Trajectory Alpha Acquisition Corp,IPO,Live,United States,2021-11-17,10.00,9.91,9.91,10.00,172.50 ,43.13,215.63,New York Stock Exchange,Units,Firm Commitment|Negotiated Sale,2.00,North America,Americas,Financials,Investment Holding Companies,Guggenheim Securities LLC,United States Of America (North America)
154087348037,2021-12-09,Financial Strategies Acquisition Corp,IPO,Live,United States,2021-11-24,10.00,10.17,10.27,NA,100.05 ,25.01,125.06,Nasdaq,Units,Firm Commitment|Negotiated Sale,2.50,North America,Americas,Financials,Investment Holding Companies,I-Bankers Securities Inc,United States Of America (North America)
154087376782,2021-12-09,Power & Digital Infrastructure Acquisition Ii Corp,IPO,Live,United States,2021-12-09,10.00,10.23,10.16,10.15,287.50 ,71.88,359.38,Nasdaq,Units,Negotiated Sale|Firm Commitment,2.00,North America,Americas,Financials,Investment Holding Companies,Barclays Capital Inc|BofA Securities Inc,United States Of America (North America)
154087379682,2021-12-09,Athena Technology Acquisition Corp II,IPO,Live,United States,2021-12-09,10.00,9.96,9.95,10.00,253.75 ,100.63,347.00,New York Stock Exchange,Units,Negotiated Sale|Firm Commitment,2.00,North America,Americas,Financials,Investment Holding Companies,Citigroup Global Markets Inc|Roberts & Ryan Investments|Siebert Williams Shank & Co|Tigress Financial Partners LLC,United States Of America (North America)
154087381355,2021-12-09,Forbion European Acquisition Corp,IPO,Live,United States,2021-12-09,10.00,10.01,9.97,10.07,126.50 ,31.63,137.50,Nasdaq,Units,Firm Commitment|Negotiated Sale,2.00,North America,Americas,Financials,Investment Holding Companies,UBS Securities LLC|Kempen and Co NV,United States Of America (North America)
154087383565,2021-12-09,Growth For Good Acquisition Corp,IPO,Live,United States,2021-12-09,10.00,10.00,9.98,10.00,253.00 ,63.25,316.25,Nasdaq,Units,Negotiated Sale|Firm Commitment,2.00,North America,Americas,Financials,Investment Holding Companies,Credit Suisse Securities (USA) LLC|Barclays Capital Inc,United States Of America (North America)
154087383590,2021-12-09,Southport Acquisition Corp,IPO,Live,United States,2021-12-09,10.00,10.01,10.01,10.02,230.00 ,57.50,287.50,New York Stock Exchange,Units,Firm Commitment|Negotiated Sale,2.00,North America,Americas,Financials,Investment Holding Companies,BofA Securities Inc,United States Of America (North America)
154087123666,2021-12-08,Jackson Acquisition Co,IPO,Live,United States,2021-11-22,10.00,10.00,9.98,9.99,222.50 ,57.50,250.00,New York Stock Exchange,Units,Negotiated Sale|Firm Commitment,2.00,North America,Americas,Financials,Investment Holding Companies,BofA Securities Inc,United States Of America (North America)
154087221835,2021-12-08,Inception Growth Acquisition Ltd,IPO,Live,United States,2021-12-08,10.00,10.03,10.04,10.07,103.50 ,25.88,113.00,Nasdaq,Units,Firm Commitment|Negotiated Sale,1.75,North America,Americas,Financials,Investment Holding Companies,"EF Hutton|US Tiger Securities Inc|Ingalls & Snyder|Brookline Capital Markets|Joseph Gunnar & Co., LLC",United States Of America (North America)
